App Employment ID,Position ID,Position Title,Position Direct Care,Is Primary,Start Date,End Date,Hours Per Week,Months Per Year,Net Yearly Income,Hourly Wage,Date Wage Increase,Verify Date,Last Update Date,Create Date,Verify Status Name,Is Verified,Infants  0-12 Months,Toddlers  13-36 Months,Preschoolers 37 Months-Pre-K,Elementary K-5th Grade,Middle 6th-8th Grade,Secondary (High School),Adults,Program Type Name,County
6215,41,Program Administrator,TRUE,FALSE,12/1/1992,,40,12,0,0,,11/17/2009,11/30/2017,2/7/2011,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
6329,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/1/2003,,40,12,0,0,,12/29/2009,1/19/2010,1/19/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
6329,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/1/2003,,40,12,0,0,,12/29/2009,1/19/2010,1/19/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
6498,33,Early Childhood Teacher,TRUE,TRUE,3/1/2004,,40,12,0,0,,2/12/2010,2/12/2010,2/12/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
6539,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/1/2005,,40,12,0,0,,4/23/2009,6/9/2010,6/9/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
6682,41,Program Administrator,TRUE,TRUE,5/1/1992,,20,12,0,0,,2/17/2010,2/23/2015,2/17/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
6682,41,Program Administrator,TRUE,TRUE,5/1/1992,,20,12,0,0,,2/17/2010,2/23/2015,2/17/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
6733,33,Early Childhood Teacher,TRUE,TRUE,10/28/1994,,40,9,26582.4,17.04,3/26/2017,6/9/2009,2/7/2018,6/9/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
6733,33,Early Childhood Teacher,TRUE,TRUE,10/28/1994,,40,9,26582.4,17.04,3/26/2017,6/9/2009,2/7/2018,6/9/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
6740,33,Early Childhood Teacher,TRUE,TRUE,6/1/2004,,20,9,0,0,,10/9/2009,10/9/2009,10/9/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
6873,33,Early Childhood Teacher,TRUE,TRUE,9/1/2015,,40,12,17264,8.3,,2/8/2016,2/8/2016,3/4/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
6895,33,Early Childhood Teacher,TRUE,TRUE,6/1/2004,,40,12,0,0,,6/18/2009,5/3/2017,6/18/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
6918,41,Program Administrator,TRUE,TRUE,6/1/2006,,40,12,0,0,,8/18/2009,7/9/2014,6/22/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
7018,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/1/2002,,40,12,0,0,,12/23/2009,12/23/2009,12/23/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
7018,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/1/2002,,40,12,0,0,,12/23/2009,12/23/2009,12/23/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
7041,51,Center/Preschool Director,TRUE,TRUE,3/1/2008,,60,12,0,0,,10/12/2009,10/29/2012,10/12/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
7048,51,Center/Preschool Director,TRUE,TRUE,8/22/2006,,40,12,0,0,,4/24/2018,4/24/2018,11/15/2010,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
7213,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/13/2004,,40,12,0,0,,9/11/2009,9/11/2009,9/11/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
7351,33,Early Childhood Teacher,TRUE,TRUE,1/18/2002,,20,12,0,0,,12/16/2009,11/27/2017,12/16/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Dawson
7428,33,Early Childhood Teacher,TRUE,TRUE,9/1/2005,,20,12,0,0,,11/24/2009,2/13/2018,11/22/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Richland
7428,33,Early Childhood Teacher,TRUE,TRUE,9/1/2005,,20,12,0,0,,11/24/2009,2/13/2018,11/22/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Richland
7667,33,Early Childhood Teacher,TRUE,TRUE,9/10/2003,,20,12,0,0,,6/19/2009,6/19/2009,6/19/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
7698,33,Early Childhood Teacher,TRUE,TRUE,10/17/2007,,40,12,26582.4,12.78,7/1/2017,7/1/2018,7/1/2018,5/13/2010,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
7698,33,Early Childhood Teacher,TRUE,TRUE,10/17/2007,,40,12,26582.4,12.78,7/1/2017,7/1/2018,7/1/2018,5/13/2010,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
8138,33,Early Childhood Teacher,TRUE,TRUE,8/1/2004,,40,12,0,0,,7/15/2010,7/15/2010,7/15/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
8143,33,Early Childhood Teacher,TRUE,FALSE,2/16/2004,,40,12,0,0,3/1/2009,10/8/2009,9/24/2010,9/24/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
8203,33,Early Childhood Teacher,TRUE,TRUE,11/7/2008,,40,12,0,0,,5/24/2010,1/13/2014,5/24/2010,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
8585,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/1/2006,,40,12,0,0,,9/3/2009,9/3/2009,9/3/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
8586,34,Early Childhood Assistant Teacher,TRUE,FALSE,1/1/2004,,40,12,0,0,,9/3/2009,9/3/2009,9/3/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
8595,41,Program Administrator,TRUE,TRUE,6/1/2005,,40,12,0,0,,4/26/2010,4/26/2010,4/26/2010,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
9045,41,Program Administrator,TRUE,TRUE,10/16/2007,,40,12,0,0,,7/16/2009,8/1/2016,7/16/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
9498,33,Early Childhood Teacher,TRUE,TRUE,8/1/2005,,20,12,0,0,,3/10/2011,5/2/2018,3/10/2011,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Fergus
9516,33,Early Childhood Teacher,TRUE,TRUE,5/12/2008,,40,12,0,0,,5/13/2009,12/7/2015,7/8/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
9912,33,Early Childhood Teacher,TRUE,TRUE,10/6/2006,,40,12,27040,13,10/2/2017,4/6/2018,4/6/2018,2/23/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
10121,33,Early Childhood Teacher,TRUE,TRUE,9/30/2004,,35,9,18209.1,13.34,7/1/2008,4/23/2009,3/20/2012,10/19/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
12377,34,Early Childhood Assistant Teacher,TRUE,TRUE,9/18/2006,,40,12,0,0,,7/29/2009,12/7/2015,10/8/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
13112,33,Early Childhood Teacher,TRUE,TRUE,8/1/2001,,40,12,0,0,,12/11/2009,12/11/2009,12/11/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lake
13191,33,Early Childhood Teacher,TRUE,TRUE,3/6/2006,,35,12,21421.4,11.77,5/1/2017,1/21/2010,4/17/2018,1/21/2010,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
13242,33,Early Childhood Teacher,TRUE,TRUE,7/1/2006,,40,12,0,0,,4/30/2009,6/19/2017,4/30/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
13284,33,Early Childhood Teacher,TRUE,TRUE,6/1/2006,,40,12,0,0,,6/8/2009,5/22/2015,6/8/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
13284,33,Early Childhood Teacher,TRUE,TRUE,6/1/2006,,40,12,0,0,,6/8/2009,5/22/2015,6/8/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
13432,33,Early Childhood Teacher,TRUE,FALSE,2/2/2015,,40,12,27705.6,13.32,2/2/2015,6/5/2015,11/22/2017,2/2/2011,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Hill
13432,33,Early Childhood Teacher,TRUE,FALSE,2/2/2015,,40,12,27705.6,13.32,2/2/2015,6/5/2015,11/22/2017,2/2/2011,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Hill
13533,33,Early Childhood Teacher,TRUE,TRUE,8/1/2006,,40,12,0,0,,6/12/2009,6/1/2018,3/30/2010,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
13533,33,Early Childhood Teacher,TRUE,TRUE,8/1/2006,,40,12,0,0,,6/12/2009,6/1/2018,3/30/2010,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
13569,33,Early Childhood Teacher,TRUE,TRUE,9/1/1998,,40,12,0,0,,9/3/2009,9/3/2009,9/3/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
13570,33,Early Childhood Teacher,TRUE,FALSE,9/1/1998,,40,12,0,0,,9/3/2009,9/3/2009,9/3/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
13906,33,Early Childhood Teacher,TRUE,TRUE,8/1/2006,,40,12,0,0,,5/13/2009,5/13/2009,5/13/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
13947,33,Early Childhood Teacher,TRUE,TRUE,6/12/2007,,40,12,0,0,,8/17/2010,8/17/2010,8/17/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
14194,41,Program Administrator,TRUE,TRUE,9/1/2000,,40,12,0,0,,10/19/2009,10/19/2009,10/19/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
14203,33,Early Childhood Teacher,TRUE,TRUE,11/18/2008,,40,12,15600,7.5,,4/13/2009,4/13/2009,4/13/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
14461,41,Program Administrator,TRUE,TRUE,10/1/2004,,40,12,0,0,,7/24/2009,7/24/2009,7/24/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Park
14636,33,Early Childhood Teacher,TRUE,TRUE,3/14/2007,,40,12,0,0,,9/4/2009,9/4/2009,9/4/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
14933,33,Early Childhood Teacher,TRUE,TRUE,10/1/2006,,40,12,0,0,,8/21/2009,10/14/2010,10/14/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
15560,33,Early Childhood Teacher,TRUE,TRUE,7/21/2003,,32,9,19556.16,15.67,,9/30/2013,3/17/2017,2/23/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
15560,33,Early Childhood Teacher,TRUE,TRUE,7/21/2003,,32,9,19556.16,15.67,,9/30/2013,3/17/2017,2/23/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
15561,33,Early Childhood Teacher,TRUE,TRUE,2/10/1998,,32,9,18457.92,14.79,9/8/2009,12/18/2009,12/18/2009,12/18/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
15561,33,Early Childhood Teacher,TRUE,TRUE,2/10/1998,,32,9,18457.92,14.79,9/8/2009,12/18/2009,12/18/2009,12/18/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
15562,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/1/2001,,32,12,0,0,,12/21/2009,12/21/2009,12/21/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
15562,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/1/2001,,32,12,0,0,,12/21/2009,12/21/2009,12/21/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
15756,33,Early Childhood Teacher,TRUE,TRUE,9/2/1992,,40,12,32864,15.8,8/1/2017,12/22/2009,10/2/2017,12/22/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
15756,33,Early Childhood Teacher,TRUE,TRUE,9/2/1992,,40,12,32864,15.8,8/1/2017,12/22/2009,10/2/2017,12/22/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
16305,32,Registered Group Child Care Home,TRUE,FALSE,4/1/2008,,40,12,0,0,,7/26/2011,4/6/2017,7/26/2011,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Lincoln
17815,33,Early Childhood Teacher,TRUE,TRUE,10/1/2005,,40,11,15360,8,11/1/2008,3/18/2009,3/18/2009,3/18/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
17816,33,Early Childhood Teacher,TRUE,TRUE,11/12/2001,,40,12,0,0,,6/26/2018,6/26/2018,6/28/2011,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
17816,33,Early Childhood Teacher,TRUE,TRUE,11/12/2001,,40,12,0,0,,6/26/2018,6/26/2018,6/28/2011,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
17840,10,Not Selected,TRUE,TRUE,5/1/2007,,80,12,34320,8.25,3/1/2009,4/13/2009,4/13/2009,4/13/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
17865,41,Program Administrator,TRUE,TRUE,9/13/2008,,40,12,0,0,,9/17/2009,8/8/2011,8/8/2011,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
17885,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/27/2007,,40,9,18298.8,11.73,3/20/2016,4/14/2009,8/21/2016,4/14/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
17891,41,Program Administrator,TRUE,TRUE,11/25/1990,,40,9,0,0,,5/27/2009,5/7/2010,5/7/2010,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Roosevelt
17896,41,Program Administrator,TRUE,TRUE,9/1/2000,,40,12,49670.4,23.88,7/1/2017,8/27/2009,4/2/2018,4/8/2011,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
17921,33,Early Childhood Teacher,TRUE,TRUE,1/15/2008,,40,12,17680,8.5,1/15/2009,4/14/2009,11/27/2017,4/16/2010,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Dawson
17928,34,Early Childhood Assistant Teacher,TRUE,FALSE,9/22/2004,,30,9,13876.2,11.86,7/1/2008,4/23/2009,4/23/2009,4/23/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
17931,41,Program Administrator,TRUE,TRUE,8/14/2008,,40,11,26978,14.35,,4/23/2009,4/23/2009,4/23/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
17933,33,Early Childhood Teacher,TRUE,TRUE,1/14/1996,,35,9,19150.95,14.03,7/1/2008,4/23/2009,4/23/2009,4/23/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
17939,33,Early Childhood Teacher,TRUE,TRUE,5/11/2007,,32,12,11648,7,9/1/2008,5/12/2009,2/13/2018,6/9/2011,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Richland
17939,33,Early Childhood Teacher,TRUE,TRUE,5/11/2007,,32,12,11648,7,9/1/2008,5/12/2009,2/13/2018,6/9/2011,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Richland
17946,33,Early Childhood Teacher,TRUE,TRUE,10/25/2007,,40,10,32284.4,18.77,7/1/2017,4/22/2009,5/18/2018,4/27/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
17947,33,Early Childhood Teacher,TRUE,TRUE,10/13/2008,,30,9,0,0,,4/22/2009,4/22/2009,4/22/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
17956,33,Early Childhood Teacher,TRUE,TRUE,11/1/2005,,35,9,18864.3,13.82,4/1/2010,4/23/2009,1/12/2012,4/23/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
17958,33,Early Childhood Teacher,TRUE,FALSE,8/15/2006,,35,9,17048.85,12.49,7/12/2008,1/27/2012,1/27/2012,4/27/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
17959,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/23/2008,,30,9,12706.2,10.86,,4/23/2009,3/20/2011,3/20/2011,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
17985,33,Early Childhood Teacher,TRUE,TRUE,2/1/2008,,30,9,18977.4,16.22,9/15/2017,5/21/2009,9/22/2017,5/21/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
18023,33,Early Childhood Teacher,TRUE,FALSE,5/1/2008,,14,12,0,0,,5/4/2009,8/28/2017,5/4/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
18032,33,Early Childhood Teacher,TRUE,TRUE,8/15/2004,,40,8,12264,8.76,8/25/2007,5/28/2009,5/28/2009,5/28/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Glacier
18059,32,Registered Group Child Care Home,TRUE,TRUE,11/14/2008,,30,12,0,0,,3/23/2018,3/23/2018,5/12/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Child Care Center,Cascade
18068,33,Early Childhood Teacher,TRUE,FALSE,1/12/2009,,40,12,0,0,,8/25/2009,8/25/2009,8/25/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
18076,33,Early Childhood Teacher,TRUE,TRUE,9/2/2008,,40,12,0,0,,8/12/2009,8/12/2009,8/12/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
18090,33,Early Childhood Teacher,TRUE,TRUE,4/14/2009,,40,12,0,0,,8/26/2009,8/26/2009,8/26/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
18092,33,Early Childhood Teacher,TRUE,TRUE,7/21/2008,,45,12,0,0,,8/3/2009,8/3/2009,8/3/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
18094,34,Early Childhood Assistant Teacher,TRUE,TRUE,10/29/2008,,40,12,0,0,,8/3/2009,5/24/2010,5/24/2010,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Child Care Center,Yellowstone
18096,33,Early Childhood Teacher,TRUE,TRUE,8/18/2008,,40,12,0,0,,8/20/2009,8/20/2009,8/20/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
18122,33,Early Childhood Teacher,TRUE,TRUE,10/26/2006,,40,12,19760,9.5,8/20/2008,6/16/2009,6/16/2009,6/16/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
18191,33,Early Childhood Teacher,TRUE,TRUE,2/28/2007,,22,12,13087.36,11.44,3/2/2009,7/6/2009,1/23/2017,7/6/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
18209,33,Early Childhood Teacher,TRUE,TRUE,2/2/2007,,40,12,22568,10.85,12/20/2012,6/29/2009,11/30/2017,6/29/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
18269,33,Early Childhood Teacher,TRUE,TRUE,7/14/2009,,20,12,12688,12.2,,8/24/2009,8/24/2009,8/24/2009,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Park
18287,34,Early Childhood Assistant Teacher,TRUE,TRUE,9/15/2008,,36,12,28080,15,7/15/2009,8/12/2009,1/30/2018,8/12/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
18312,41,Program Administrator,TRUE,TRUE,8/16/1994,,20,12,18948.8,18.22,1/1/2017,9/9/2010,4/26/2018,9/9/2010,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
18334,33,Early Childhood Teacher,TRUE,TRUE,8/25/2008,,40,12,0,0,,4/24/2018,4/24/2018,10/9/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
18334,33,Early Childhood Teacher,TRUE,TRUE,8/25/2008,,40,12,0,0,,4/24/2018,4/24/2018,10/9/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
18339,34,Early Childhood Assistant Teacher,TRUE,TRUE,7/30/2006,,30,12,12012,7.7,8/1/2009,12/16/2009,11/27/2017,12/16/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Dawson
18344,33,Early Childhood Teacher,TRUE,TRUE,8/10/2009,,40,12,0,0,,8/26/2009,8/26/2009,8/26/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
18348,34,Early Childhood Assistant Teacher,TRUE,TRUE,11/12/2008,,40,12,15080,7.25,7/16/2009,9/17/2009,9/17/2009,9/17/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Dawson
18357,33,Early Childhood Teacher,TRUE,TRUE,8/24/2009,,40,12,29120,14,8/7/2015,9/2/2009,1/11/2016,9/2/2009,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
18392,41,Program Administrator,TRUE,TRUE,9/1/2009,,50,12,0,0,,8/16/2010,8/16/2010,8/16/2010,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
18401,41,Program Administrator,TRUE,TRUE,11/2/1998,,40,12,33488,16.1,8/1/2017,9/29/2009,10/18/2017,9/29/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
18411,33,Early Childhood Teacher,TRUE,FALSE,8/31/2009,,10,12,5200,10,,11/20/2009,5/11/2018,11/20/2009,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
